DTPinMap,version=2.1:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Pin Map

	Group Name	Pin Name	Type	Comment
	SCAN_SIN	d2_mdq55		# pin function:  soc_dom1_sin176
	SCAN_SIN	d2_mdq56		# pin function:  soc_dom1_sin177
	SCAN_SIN	d2_mdq57		# pin function:  soc_dom1_sin178
	SCAN_SIN	d2_mdq58		# pin function:  soc_dom1_sin179
	SCAN_SIN	d2_mdq59		# pin function:  soc_dom1_sin180
	SCAN_SIN	d2_mdq60		# pin function:  soc_dom1_sin181
	SCAN_SIN	d2_mdq61		# pin function:  soc_dom1_sin182
	SCAN_SIN	d2_mdq62		# pin function:  soc_dom1_sin183
	SCAN_SIN	d2_mdq63		# pin function:  soc_dom1_sin184
	SCAN_SIN	d2_mecc0		# pin function:  soc_dom1_sin185
	SCAN_SIN	d2_mecc1		# pin function:  soc_dom1_sin186
	SCAN_SIN	d2_mecc2		# pin function:  soc_dom1_sin187
	SCAN_SIN	d2_mecc3		# pin function:  soc_dom1_sin188
	SCAN_SIN	d2_mecc4		# pin function:  soc_dom1_sin189
	SCAN_SIN	d2_mecc5		# pin function:  soc_dom1_sin190
	SCAN_SIN	d2_mecc6		# pin function:  soc_dom1_sin191
	SCAN_SIN	d2_mecc7		# pin function:  soc_dom1_sin192
	SCAN_SIN	d2_malert_b		# pin function:  soc_dom1_sin193
	SCAN_SIN	d2_mpar		# pin function:  soc_dom1_sin194
	SCAN_SIN	d2_ma17		# pin function:  soc_dom1_sin195
	SCAN_SIN	d2_mcas_b		# pin function:  soc_dom1_sin196
	SCAN_SIN	d2_mcs0_b		# pin function:  soc_dom1_sin197
	SCAN_SIN	d2_mcs1_b		# pin function:  soc_dom1_sin198
	SCAN_SIN	d2_mcs2_b		# pin function:  soc_dom1_sin199
	SCAN_SIN	d2_mcs3_b		# pin function:  soc_dom1_sin200
	SCAN_SIN	d2_mras_b		# pin function:  soc_dom1_sin201
	SCAN_SIN	d2_mwe_b		# pin function:  soc_dom1_sin202
	SCAN_SIN	d2_mba0		# pin function:  soc_dom1_sin203
	SCAN_SIN	d2_mba1		# pin function:  soc_dom1_sin204
	SCAN_SIN	d2_mbg0		# pin function:  soc_dom1_sin205
	SCAN_SIN	d2_ma08		# pin function:  soc_dom1_sin206
	SCAN_SIN	d2_ma09		# pin function:  soc_dom1_sin207
	SCAN_SIN	d2_ma10		# pin function:  soc_dom1_sin208
	SCAN_SIN	d2_ma11		# pin function:  soc_dom1_sin209
	SCAN_SIN	d2_ma12		# pin function:  soc_dom1_sin210
	SCAN_SIN	d2_ma13		# pin function:  soc_dom1_sin211
	SCAN_SIN	d2_mbg1		# pin function:  soc_dom1_sin212
	SCAN_SIN	d2_mact_b		# pin function:  soc_dom2_sin213
	SCAN_SIN	d2_ma00		# pin function:  soc_dom2_sin214
	SCAN_SIN	d2_ma01		# pin function:  soc_dom2_sin215
	SCAN_SIN	d2_ma02		# pin function:  soc_dom2_sin216
	SCAN_SIN	d2_ma03		# pin function:  soc_dom2_sin217
	SCAN_SIN	d2_ma04		# pin function:  soc_dom2_sin218
	SCAN_SIN	d2_ma05		# pin function:  soc_dom2_sin219
	SCAN_SIN	d2_ma06		# pin function:  soc_dom2_sin220
	SCAN_SIN	d2_ma07		# pin function:  soc_dom2_sin221
	SCAN_SIN	d2_mcke0		# pin function:  soc_dom2_sin222
	SCAN_SIN	d2_mcke1		# pin function:  soc_dom2_sin223
	SCAN_SIN	d2_mcke2		# pin function:  soc_dom2_sin224
	SCAN_SIN	d2_mcke3		# pin function:  soc_dom2_sin225
	SCAN_SIN	d2_modt0		# pin function:  soc_dom2_sin226
	SCAN_SIN	d2_modt1		# pin function:  soc_dom2_sin227
	SCAN_SIN	d2_modt2		# pin function:  soc_dom2_sin228
	SCAN_SIN	d2_modt3		# pin function:  soc_dom2_sin229
	SCAN_SIN	ifc_ad07		# pin function:  soc_dom2_sin230
	SCAN_SIN	ifc_ad06		# pin function:  soc_dom2_sin231
	SCAN_SIN	ifc_ad05		# pin function:  soc_dom2_sin232
	SCAN_SIN	ifc_ad04		# pin function:  soc_dom2_sin233
	SCAN_SIN	ifc_ad03		# pin function:  soc_dom2_sin234
	SCAN_SIN	ifc_ad02		# pin function:  soc_dom2_sin235
	SCAN_SIN	ifc_ad01		# pin function:  soc_dom2_sin236
	SCAN_SIN	ifc_ad00		# pin function:  soc_dom2_sin237
	SCAN_SIN	ifc_ad15		# pin function:  soc_dom2_sin238
	SCAN_SIN	ifc_ad14		# pin function:  soc_dom2_sin239
	SCAN_SIN	ifc_ad13		# pin function:  soc_dom2_sin240
	SCAN_SIN	ifc_ad12		# pin function:  soc_dom2_sin241
	SCAN_SIN	ifc_ad11		# pin function:  soc_dom2_sin242
	SCAN_SIN	ifc_ad10		# pin function:  soc_dom2_sin243
	SCAN_SIN	ifc_ad09		# pin function:  soc_dom2_sin244
	SCAN_SIN	ifc_ad08		# pin function:  soc_dom2_sin245
	SCAN_SIN	ifc_a00		# pin function:  soc_dom2_sin246
	SCAN_SIN	ifc_a01		# pin function:  soc_dom2_sin247
	SCAN_SIN	ifc_a02		# pin function:  soc_dom2_sin248
	SCAN_SIN	ifc_a03		# pin function:  soc_dom2_sin249
	SCAN_SIN	ifc_a04		# pin function:  soc_dom2_sin250
	SCAN_SIN	ifc_a05		# pin function:  soc_dom2_sin251
	SCAN_SIN	ifc_a06		# pin function:  soc_dom2_sin252
	SCAN_SIN	ifc_a07		# pin function:  soc_dom2_sin253
	SCAN_SIN	ifc_a08		# pin function:  soc_dom2_sin254
	SCAN_SIN	ifc_a09		# pin function:  soc_dom2_sin255
	SCAN_SIN	ifc_a10		# pin function:  soc_dom2_sin256
	SCAN_SIN	ifc_a11		# pin function:  soc_dom2_sin257
	SCAN_SIN	ifc_par0		# pin function:  soc_dom2_sin258
	SCAN_SIN	ifc_par1		# pin function:  soc_dom2_sin259
	SCAN_SIN	ifc_cs0_b		# pin function:  soc_dom2_sin260
	SCAN_SIN	ifc_cs1_b		# pin function:  soc_dom2_sin261
	SCAN_SIN	ifc_cs2_b		# pin function:  soc_dom2_sin262
	SCAN_SIN	ifc_cs3_b		# pin function:  soc_dom2_sin263
	SCAN_SIN	ifc_we0_b		# pin function:  soc_dom2_sin264
	SCAN_SIN	ifc_bctl		# pin function:  soc_dom2_sin265
	SCAN_SIN	ifc_te		# pin function:  soc_dom2_sin266
	SCAN_SIN	ifc_nddqs		# pin function:  soc_dom2_sin267
	SCAN_SIN	ifc_ale		# pin function:  soc_dom2_sin268
	SCAN_SIN	ifc_cle		# pin function:  soc_dom2_sin269
	SCAN_SIN	ifc_oe_b		# pin function:  soc_dom2_sin270
	SCAN_SIN	ifc_wp0_b		# pin function:  soc_dom2_sin271
	SCAN_SIN	ifc_rb0_b		# pin function:  soc_dom2_sin272
	SCAN_SIN	ifc_rb1_b		# pin function:  soc_dom2_sin273
	SCAN_SIN	ifc_perr_b		# pin function:  soc_dom2_sin274
	SCAN_SIN	ifc_clk1		# pin function:  soc_dom2_sin275
	SCAN_SIN	ifc_clk0		# pin function:  soc_dom2_sin276
	SCAN_SIN	ifc_ndwe_b		# pin function:  soc_dom2_sin277
	SCAN_SIN	ifc_cs4_b		# pin function:  soc_dom2_sin278
	SCAN_SIN	ifc_cs5_b		# pin function:  soc_dom2_sin279
	SCAN_SIN	ifc_cs6_b		# pin function:  soc_dom2_sin280
	SCAN_SIN	ifc_cs7_b		# pin function:  soc_dom2_sin281
	SCAN_SIN	uart1_sout		# pin function:  soc_dom2_sin282
	SCAN_SIN	uart2_sout		# pin function:  soc_dom2_sin283
	SCAN_SIN	uart1_sin		# pin function:  soc_dom2_sin284
	SCAN_SIN	uart2_sin		# pin function:  soc_dom2_sin285
	SCAN_SIN	uart1_rts_b		# pin function:  soc_dom2_sin286
	SCAN_SIN	uart2_rts_b		# pin function:  soc_dom2_sin287
	SCAN_SIN	uart1_cts_b		# pin function:  soc_dom2_sin288
	SCAN_SIN	uart2_cts_b		# pin function:  soc_dom2_sin289
	SCAN_SIN	spi_sout		# pin function:  soc_dom2_sin290
	SCAN_SIN	spi_sin		# pin function:  soc_dom2_sin291
	SCAN_SIN	spi_sck		# pin function:  soc_dom2_sin292
	SCAN_SIN	spi_pcs0		# pin function:  soc_dom2_sin293
	SCAN_SIN	spi_pcs1		# pin function:  soc_dom2_sin294
	SCAN_SIN	spi_pcs2		# pin function:  soc_dom2_sin295
	SCAN_SIN	spi_pcs3		# pin function:  soc_dom2_sin296
	SCAN_SIN	sdhc_cmd		# pin function:  soc_dom2_sin297
	SCAN_SIN	sdhc_dat3		# pin function:  soc_dom2_sin298
	SCAN_SIN	sdhc_dat2		# pin function:  soc_dom2_sin299
	SCAN_SIN	sdhc_dat1		# pin function:  soc_dom2_sin300
	SCAN_SIN	sdhc_dat0		# pin function:  soc_dom2_sin301
	SCAN_SIN	sdhc_clk		# pin function:  soc_dom2_sin302
	SCAN_SIN	irq06		# pin function:  soc_dom2_sin303
	SCAN_SIN	irq07		# pin function:  soc_dom2_sin304
	SCAN_SIN	irq08		# pin function:  soc_dom2_sin305
	SCAN_SIN	irq09		# pin function:  soc_dom2_sin306
	SCAN_SIN	irq10		# pin function:  soc_dom2_sin307
	SCAN_SIN	irq11		# pin function:  soc_dom2_sin308
	SCAN_SIN	reset_req_b		# pin function:  soc_dom2_sin309
	SCAN_SIN	asleep		# pin function:  soc_dom2_sin310
	SCAN_SIN	usb1_pwrfault		# pin function:  soc_dom2_sin311
	SCAN_SIN	usb2_drvvbus		# pin function:  soc_dom2_sin312
	SCAN_SIN	usb2_pwrfault		# pin function:  soc_dom2_sin313
	SCAN_SIN	d3_mdm0		# pin function:  soc_dom2_sin314
	SCAN_SIN	d3_mdq00		# pin function:  soc_dom2_sin315
	SCAN_SIN	d3_mdq01		# pin function:  soc_dom2_sin316
	SCAN_SIN	d3_mdq02		# pin function:  soc_dom2_sin317
	SCAN_SIN	d3_mdq03		# pin function:  soc_dom2_sin318
	SCAN_SIN	d3_mdq04		# pin function:  soc_dom2_sin319
	SCAN_SIN	d3_mdq05		# pin function:  soc_dom2_sin320
	SCAN_SIN	d3_mdq06		# pin function:  soc_dom2_sin321
	SCAN_SIN	d3_mdq07		# pin function:  soc_dom2_sin322
	SCAN_SIN	usb1_drvvbus		# pin function:  soc_dom3_sin002
	SCAN_SIN	tdi		# pin function:  soc_sin000
	SCAN_SOUT	d1_mdqs09_n	I/O	# pin function:  soc_dom1_sout001
	SCAN_SOUT	d1_mdqs10_n		# pin function:  soc_dom1_sout002
	SCAN_SOUT	d1_mdqs11_n		# pin function:  soc_dom1_sout003
	SCAN_SOUT	d1_mdqs12_n		# pin function:  soc_dom1_sout004
	SCAN_SOUT	d1_mdqs13_p		# pin function:  soc_dom1_sout005
	SCAN_SOUT	d1_mdqs13_n		# pin function:  soc_dom1_sout006
	SCAN_SOUT	d1_mdqs14_p		# pin function:  soc_dom1_sout007
	SCAN_SOUT	d1_mdqs14_n		# pin function:  soc_dom1_sout008
	SCAN_SOUT	d1_mdqs15_p		# pin function:  soc_dom1_sout009
	SCAN_SOUT	d1_mdqs15_n		# pin function:  soc_dom1_sout010
	SCAN_SOUT	d1_mdqs16_p		# pin function:  soc_dom1_sout011
	SCAN_SOUT	d1_mdqs16_n		# pin function:  soc_dom1_sout012
	SCAN_SOUT	d1_mdqs17_n		# pin function:  soc_dom1_sout013
	SCAN_SOUT	d1_mdqs09_p		# pin function:  soc_dom1_sout014
	SCAN_SOUT	d1_mdqs10_p		# pin function:  soc_dom1_sout015
	SCAN_SOUT	d1_mdqs11_p		# pin function:  soc_dom1_sout016
	SCAN_SOUT	d1_mdqs12_p		# pin function:  soc_dom1_sout017
	SCAN_SOUT	d1_mdqs17_p		# pin function:  soc_dom1_sout018
	SCAN_SOUT	d1_mdqs00_p		# pin function:  soc_dom1_sout019
	SCAN_SOUT	d1_mdqs00_n		# pin function:  soc_dom1_sout020
	SCAN_SOUT	d1_mdqs01_p		# pin function:  soc_dom1_sout021
	SCAN_SOUT	d1_mdqs01_n		# pin function:  soc_dom1_sout022
	SCAN_SOUT	d1_mdqs02_p		# pin function:  soc_dom1_sout023
	SCAN_SOUT	d1_mdqs02_n		# pin function:  soc_dom1_sout024
	SCAN_SOUT	d1_mdqs03_p		# pin function:  soc_dom1_sout025
	SCAN_SOUT	d1_mdqs03_n		# pin function:  soc_dom1_sout026
	SCAN_SOUT	d1_mdqs04_p		# pin function:  soc_dom1_sout027
	SCAN_SOUT	d1_mdqs04_n		# pin function:  soc_dom1_sout028
	SCAN_SOUT	d1_mdqs05_p		# pin function:  soc_dom1_sout029
	SCAN_SOUT	d1_mdqs05_n		# pin function:  soc_dom1_sout030
	SCAN_SOUT	d1_mdqs06_p		# pin function:  soc_dom1_sout031
	SCAN_SOUT	d1_mdqs06_n		# pin function:  soc_dom1_sout032
	SCAN_SOUT	d1_mdqs07_p		# pin function:  soc_dom1_sout033
	SCAN_SOUT	d1_mdqs07_n		# pin function:  soc_dom1_sout034
	SCAN_SOUT	d1_mdqs08_p		# pin function:  soc_dom1_sout035
	SCAN_SOUT	d1_mdqs08_n		# pin function:  soc_dom1_sout036
	SCAN_SOUT	d1_mck0_p		# pin function:  soc_dom1_sout037
	SCAN_SOUT	d1_mck0_n		# pin function:  soc_dom1_sout038
	SCAN_SOUT	d1_mck1_p		# pin function:  soc_dom1_sout039
	SCAN_SOUT	d1_mck1_n		# pin function:  soc_dom1_sout040
	SCAN_SOUT	d1_mck2_p		# pin function:  soc_dom1_sout041
	SCAN_SOUT	d1_mck2_n		# pin function:  soc_dom1_sout042
	SCAN_SOUT	d1_mck3_p		# pin function:  soc_dom1_sout043
	SCAN_SOUT	d1_mck3_n		# pin function:  soc_dom1_sout044
	SCAN_SOUT	d2_mdqs09_n		# pin function:  soc_dom1_sout045
	SCAN_SOUT	d2_mdqs10_n		# pin function:  soc_dom1_sout046
	SCAN_SOUT	d2_mdqs11_n		# pin function:  soc_dom1_sout047
	SCAN_SOUT	d2_mdqs12_n		# pin function:  soc_dom1_sout048
	SCAN_SOUT	d2_mdqs13_p		# pin function:  soc_dom1_sout049
	SCAN_SOUT	d2_mdqs13_n		# pin function:  soc_dom1_sout050
	SCAN_SOUT	d2_mdqs14_p		# pin function:  soc_dom1_sout051
	SCAN_SOUT	d2_mdqs14_n		# pin function:  soc_dom1_sout052
	SCAN_SOUT	d2_mdqs15_p		# pin function:  soc_dom1_sout053
	SCAN_SOUT	d2_mdqs15_n		# pin function:  soc_dom1_sout054
	SCAN_SOUT	d2_mdqs16_p		# pin function:  soc_dom1_sout055
	SCAN_SOUT	d2_mdqs16_n		# pin function:  soc_dom1_sout056
	SCAN_SOUT	d2_mdqs17_n		# pin function:  soc_dom1_sout057
	SCAN_SOUT	d2_mdqs09_p		# pin function:  soc_dom1_sout058
	SCAN_SOUT	d2_mdqs10_p		# pin function:  soc_dom1_sout059
	SCAN_SOUT	d2_mdqs11_p		# pin function:  soc_dom1_sout060
	SCAN_SOUT	d2_mdqs12_p		# pin function:  soc_dom1_sout061
	SCAN_SOUT	d2_mdqs17_p		# pin function:  soc_dom1_sout062
	SCAN_SOUT	d2_mdqs00_p		# pin function:  soc_dom1_sout063
	SCAN_SOUT	d2_mdqs00_n		# pin function:  soc_dom1_sout064
	SCAN_SOUT	d2_mdqs01_p		# pin function:  soc_dom1_sout065
	SCAN_SOUT	d2_mdqs01_n		# pin function:  soc_dom1_sout066
	SCAN_SOUT	d2_mdqs02_p		# pin function:  soc_dom1_sout067
	SCAN_SOUT	d2_mdqs02_n		# pin function:  soc_dom1_sout068
	SCAN_SOUT	d2_mdqs03_p		# pin function:  soc_dom1_sout069
	SCAN_SOUT	d2_mdqs03_n		# pin function:  soc_dom1_sout070
	SCAN_SOUT	d2_mdqs04_p		# pin function:  soc_dom1_sout071
	SCAN_SOUT	d2_mdqs04_n		# pin function:  soc_dom1_sout072
	SCAN_SOUT	d2_mdqs05_p		# pin function:  soc_dom1_sout073
	SCAN_SOUT	d2_mdqs05_n		# pin function:  soc_dom1_sout074
	SCAN_SOUT	d2_mdqs06_p		# pin function:  soc_dom1_sout075
	SCAN_SOUT	d2_mdqs06_n		# pin function:  soc_dom1_sout076
	SCAN_SOUT	d2_mdqs07_p		# pin function:  soc_dom1_sout077
	SCAN_SOUT	d2_mdqs07_n		# pin function:  soc_dom1_sout078
	SCAN_SOUT	d2_mdqs08_p		# pin function:  soc_dom1_sout079
	SCAN_SOUT	d2_mdqs08_n		# pin function:  soc_dom1_sout080
	SCAN_SOUT	d2_mck0_p		# pin function:  soc_dom1_sout081
	SCAN_SOUT	d2_mck0_n		# pin function:  soc_dom1_sout082
	SCAN_SOUT	d2_mck1_p		# pin function:  soc_dom1_sout083
	SCAN_SOUT	d2_mck1_n		# pin function:  soc_dom1_sout084
	SCAN_SOUT	d2_mck2_p		# pin function:  soc_dom1_sout085
	SCAN_SOUT	d2_mck2_n		# pin function:  soc_dom1_sout086
	SCAN_SOUT	d2_mck3_p		# pin function:  soc_dom1_sout087
	SCAN_SOUT	d2_mck3_n		# pin function:  soc_dom1_sout088
	SCAN_SOUT	d3_mdqs0_p		# pin function:  soc_dom1_sout089
	SCAN_SOUT	d3_mdqs0_n		# pin function:  soc_dom1_sout090
	SCAN_SOUT	d3_mdqs1_p		# pin function:  soc_dom1_sout091
	SCAN_SOUT	d3_mdqs1_n		# pin function:  soc_dom1_sout092
	SCAN_SOUT	d3_mdqs2_p		# pin function:  soc_dom1_sout093
	SCAN_SOUT	d3_mdqs2_n		# pin function:  soc_dom1_sout094
	SCAN_SOUT	d3_mdqs3_p		# pin function:  soc_dom1_sout095
	SCAN_SOUT	d3_mdqs3_n		# pin function:  soc_dom1_sout096
	SCAN_SOUT	d3_mdqs8_p		# pin function:  soc_dom1_sout097
	SCAN_SOUT	d3_mdqs8_n		# pin function:  soc_dom1_sout098
	SCAN_SOUT	d3_mck0_p		# pin function:  soc_dom1_sout099
	SCAN_SOUT	d3_mck0_n		# pin function:  soc_dom1_sout100
	SCAN_SOUT	d3_mck1_p		# pin function:  soc_dom1_sout101
	SCAN_SOUT	d3_mck1_n		# pin function:  soc_dom1_sout102
	SCAN_SOUT	d2_ma00		# pin function:  soc_dom1_sout305
	SCAN_SOUT	d2_ma01		# pin function:  soc_dom1_sout306
	SCAN_SOUT	d2_ma02		# pin function:  soc_dom1_sout307
	SCAN_SOUT	d2_ma03		# pin function:  soc_dom1_sout308
	SCAN_SOUT	d2_ma04		# pin function:  soc_dom1_sout309
	SCAN_SOUT	d2_ma05		# pin function:  soc_dom1_sout310
	SCAN_SOUT	d2_ma06		# pin function:  soc_dom1_sout311
	SCAN_SOUT	d2_ma07		# pin function:  soc_dom1_sout312
	SCAN_SOUT	d2_mcke0		# pin function:  soc_dom1_sout313
	SCAN_SOUT	d2_mcke1		# pin function:  soc_dom1_sout314
	SCAN_SOUT	d2_mcke2		# pin function:  soc_dom1_sout315
	SCAN_SOUT	d2_mcke3		# pin function:  soc_dom1_sout316
	SCAN_SOUT	d2_modt0		# pin function:  soc_dom1_sout317
	SCAN_SOUT	d2_modt1		# pin function:  soc_dom1_sout318
	SCAN_SOUT	d2_modt2		# pin function:  soc_dom1_sout319
	SCAN_SOUT	d2_modt3		# pin function:  soc_dom1_sout320
	SCAN_SOUT	ifc_ad07		# pin function:  soc_dom1_sout321
	SCAN_SOUT	ifc_ad06		# pin function:  soc_dom1_sout322
	SCAN_SOUT	ifc_ad05		# pin function:  soc_dom1_sout323
	SCAN_SOUT	ifc_ad04		# pin function:  soc_dom1_sout324
	SCAN_SOUT	ifc_ad03		# pin function:  soc_dom1_sout325
	SCAN_SOUT	ifc_ad02		# pin function:  soc_dom1_sout326
	SCAN_SOUT	ifc_ad01		# pin function:  soc_dom1_sout327
	SCAN_SOUT	ifc_ad00		# pin function:  soc_dom1_sout328
	SCAN_SOUT	ifc_ad15		# pin function:  soc_dom1_sout329
	SCAN_SOUT	ifc_ad14		# pin function:  soc_dom1_sout330
	SCAN_SOUT	ifc_ad13		# pin function:  soc_dom1_sout331
	SCAN_SOUT	ifc_ad12		# pin function:  soc_dom1_sout332
	SCAN_SOUT	ifc_ad11		# pin function:  soc_dom1_sout333
	SCAN_SOUT	ifc_ad10		# pin function:  soc_dom1_sout334
	SCAN_SOUT	ifc_ad09		# pin function:  soc_dom1_sout335
	SCAN_SOUT	ifc_ad08		# pin function:  soc_dom1_sout336
	SCAN_SOUT	ifc_a00		# pin function:  soc_dom1_sout337
	SCAN_SOUT	ifc_a01		# pin function:  soc_dom1_sout338
	SCAN_SOUT	ifc_a02		# pin function:  soc_dom1_sout339
	SCAN_SOUT	ifc_a03		# pin function:  soc_dom1_sout340
	SCAN_SOUT	ifc_a04		# pin function:  soc_dom1_sout341
	SCAN_SOUT	ifc_a05		# pin function:  soc_dom1_sout342
	SCAN_SOUT	ifc_a06		# pin function:  soc_dom1_sout343
	SCAN_SOUT	ifc_a07		# pin function:  soc_dom1_sout344
	SCAN_SOUT	ifc_a08		# pin function:  soc_dom1_sout345
	SCAN_SOUT	ifc_a09		# pin function:  soc_dom1_sout346
	SCAN_SOUT	ifc_a10		# pin function:  soc_dom1_sout347
	SCAN_SOUT	ifc_a11		# pin function:  soc_dom1_sout348
	SCAN_SOUT	ifc_par0		# pin function:  soc_dom1_sout349
	SCAN_SOUT	ifc_par1		# pin function:  soc_dom1_sout350
	SCAN_SOUT	ifc_cs0_b		# pin function:  soc_dom1_sout351
	SCAN_SOUT	ifc_cs1_b		# pin function:  soc_dom1_sout352
	SCAN_SOUT	ifc_cs2_b		# pin function:  soc_dom1_sout353
	SCAN_SOUT	ifc_cs3_b		# pin function:  soc_dom1_sout354
	SCAN_SOUT	ifc_we0_b		# pin function:  soc_dom1_sout355
	SCAN_SOUT	ifc_bctl		# pin function:  soc_dom1_sout356
	SCAN_SOUT	ifc_te		# pin function:  soc_dom1_sout357
	SCAN_SOUT	ifc_nddqs		# pin function:  soc_dom1_sout358
	SCAN_SOUT	ifc_ale		# pin function:  soc_dom1_sout359
	SCAN_SOUT	ifc_cle		# pin function:  soc_dom1_sout360
	SCAN_SOUT	ifc_oe_b		# pin function:  soc_dom1_sout361
	SCAN_SOUT	ifc_wp0_b		# pin function:  soc_dom1_sout362
	SCAN_SOUT	ifc_rb0_b		# pin function:  soc_dom1_sout363
	SCAN_SOUT	ifc_rb1_b		# pin function:  soc_dom1_sout364
	SCAN_SOUT	ifc_perr_b		# pin function:  soc_dom1_sout365
	SCAN_SOUT	ifc_clk1		# pin function:  soc_dom1_sout366
	SCAN_SOUT	ifc_clk0		# pin function:  soc_dom1_sout367
	SCAN_SOUT	ifc_ndwe_b		# pin function:  soc_dom1_sout368
	SCAN_SOUT	ifc_cs4_b		# pin function:  soc_dom1_sout369
	SCAN_SOUT	ifc_cs5_b		# pin function:  soc_dom1_sout370
	SCAN_SOUT	ifc_cs6_b		# pin function:  soc_dom1_sout371
	SCAN_SOUT	ifc_cs7_b		# pin function:  soc_dom1_sout372
	SCAN_SOUT	uart1_sout		# pin function:  soc_dom1_sout373
	SCAN_SOUT	uart2_sout		# pin function:  soc_dom1_sout374
	SCAN_SOUT	uart1_sin		# pin function:  soc_dom1_sout375
	SCAN_SOUT	uart2_sin		# pin function:  soc_dom1_sout376
	SCAN_SOUT	uart1_rts_b		# pin function:  soc_dom1_sout377
	SCAN_SOUT	uart2_rts_b		# pin function:  soc_dom1_sout378
	SCAN_SOUT	uart1_cts_b		# pin function:  soc_dom1_sout379
	SCAN_SOUT	uart2_cts_b		# pin function:  soc_dom1_sout380
	SCAN_SOUT	spi_sout		# pin function:  soc_dom1_sout381
	SCAN_SOUT	spi_sin		# pin function:  soc_dom1_sout382
	SCAN_SOUT	spi_sck		# pin function:  soc_dom1_sout383
	SCAN_SOUT	spi_pcs0		# pin function:  soc_dom1_sout384
	SCAN_SOUT	spi_pcs1		# pin function:  soc_dom1_sout385
	SCAN_SOUT	spi_pcs2		# pin function:  soc_dom1_sout386
	SCAN_SOUT	spi_pcs3		# pin function:  soc_dom1_sout387
	SCAN_SOUT	sdhc_cmd		# pin function:  soc_dom1_sout388
	SCAN_SOUT	sdhc_dat3		# pin function:  soc_dom1_sout389
	SCAN_SOUT	sdhc_dat2		# pin function:  soc_dom1_sout390
	SCAN_SOUT	sdhc_dat1		# pin function:  soc_dom1_sout391
	SCAN_SOUT	sdhc_dat0		# pin function:  soc_dom1_sout392
	SCAN_SOUT	sdhc_clk		# pin function:  soc_dom1_sout393
	SCAN_SOUT	irq06		# pin function:  soc_dom1_sout394
	SCAN_SOUT	irq07		# pin function:  soc_dom1_sout395
	SCAN_SOUT	irq08		# pin function:  soc_dom1_sout396
	SCAN_SOUT	irq09		# pin function:  soc_dom1_sout397
	SCAN_SOUT	irq10		# pin function:  soc_dom1_sout398
	SCAN_SOUT	irq11		# pin function:  soc_dom1_sout399
	SCAN_SOUT	reset_req_b		# pin function:  soc_dom1_sout400
	SCAN_SOUT	asleep		# pin function:  soc_dom1_sout401
	SCAN_SOUT	usb1_pwrfault		# pin function:  soc_dom1_sout402
	SCAN_SOUT	usb2_drvvbus		# pin function:  soc_dom1_sout403
	SCAN_SOUT	usb2_pwrfault		# pin function:  soc_dom1_sout404
	SCAN_SOUT	d3_mdm0		# pin function:  soc_dom1_sout405
	SCAN_SOUT	d3_mdq00		# pin function:  soc_dom1_sout406
	SCAN_SOUT	d3_mdq01		# pin function:  soc_dom1_sout407
	SCAN_SOUT	d3_mdq02		# pin function:  soc_dom1_sout408
	SCAN_SOUT	d3_mdq03		# pin function:  soc_dom1_sout409
	SCAN_SOUT	d3_mdq04		# pin function:  soc_dom1_sout410
	SCAN_SOUT	d3_mdq05		# pin function:  soc_dom1_sout411
	SCAN_SOUT	d3_mdq06		# pin function:  soc_dom1_sout412
	SCAN_SOUT	d3_mdq07		# pin function:  soc_dom1_sout413
	SCAN_SOUT	d3_mdm1		# pin function:  soc_dom1_sout414
	SCAN_SOUT	d3_mdq08		# pin function:  soc_dom1_sout415
	SCAN_SOUT	d3_mdq09		# pin function:  soc_dom1_sout416
	SCAN_SOUT	d3_mdq10		# pin function:  soc_dom1_sout417
	SCAN_SOUT	d3_mdq11		# pin function:  soc_dom1_sout418
	SCAN_SOUT	d3_mdq12		# pin function:  soc_dom1_sout419
	SCAN_SOUT	d3_mdq13		# pin function:  soc_dom1_sout420
	SCAN_SOUT	d3_mdq14		# pin function:  soc_dom1_sout421
	SCAN_SOUT	d3_mdq15		# pin function:  soc_dom1_sout422
	SCAN_SOUT	d3_mdm2		# pin function:  soc_dom1_sout423
	SCAN_SOUT	d3_mdq16		# pin function:  soc_dom1_sout424
	SCAN_SOUT	d3_mdq17		# pin function:  soc_dom1_sout425
	SCAN_SOUT	d3_mdq18		# pin function:  soc_dom1_sout426
	SCAN_SOUT	d3_mdq19		# pin function:  soc_dom1_sout427
	SCAN_SOUT	d3_mdq20		# pin function:  soc_dom1_sout428
	SCAN_SOUT	d3_mdq21		# pin function:  soc_dom1_sout429
	SCAN_SOUT	d3_mdq22		# pin function:  soc_dom1_sout430
	SCAN_SOUT	d3_mdq23		# pin function:  soc_dom1_sout431
	SCAN_SOUT	d3_mdm3		# pin function:  soc_dom1_sout432
	SCAN_SOUT	d3_mdq24		# pin function:  soc_dom1_sout433
	SCAN_SOUT	d3_mdq25		# pin function:  soc_dom1_sout434
	SCAN_SOUT	d3_mdq26		# pin function:  soc_dom1_sout435
	SCAN_SOUT	d3_mdq27		# pin function:  soc_dom1_sout436
	SCAN_SOUT	d3_mdq28		# pin function:  soc_dom1_sout437
	SCAN_SOUT	d3_mdq29		# pin function:  soc_dom1_sout438
